date,symbol,name,Close,market_regime,fund_final_ml,fundamental_rank,fundamental_score,final_score,technical_score,stable_ensemble_score,rs20_rank_pct,rs60_rank_pct,ret5,ret20,ret60,rsi14,volume_ratio,ma20_deviation
2026-09-23,7765.TW,中華資安,243.0,bull,0.959493670886076,25.0,92.62185241052016,81.82599154272893,78.22737125346518,0.791251170107126,0.135813953488372,0.133953488372093,0.0124999999999999,0.0824053452115813,0.1121281464530892,65.21739130434783,0.6239663469799666,0.0640394088669951
2026-09-23,3017.TW,奇鋐,3470.0,bull,0.9354430379746836,70.0,82.5145908535667,78.7573887933763,77.50498810664615,0.8601040656614114,0.1088372093023255,0.0437209302325581,0.0929133858267716,0.0998415213946117,0.3244274809160306,55.629139072847686,0.862818831456649,0.033969010727056
2026-09-23,4771.TW,望隼,218.0,bull,0.8974683544303798,44.0,87.83714193650803,78.93412566986187,75.96645358097982,0.6358858039225914,0.1860465116279069,0.1302325581395348,0.0582524271844659,0.0506024096385542,0.1150895140664962,58.252427184466015,0.5892464257963607,0.0342782588067844
2026-09-23,3167.TW,大量,890.0,bull,0.8810126582278481,40.0,88.81703425043213,84.72959232801361,83.36711168720743,0.47168612765667,0.0362790697674418,0.1944186046511627,0.0800970873786408,0.2430167597765362,0.062140464597588,65.32567049808429,1.280575158779772,0.0814094775212637
2026-09-23,2454.TW,聯發科,5185.0,bull,0.8772151898734177,95.0,78.23114789730103,81.29499627665083,82.31627906976743,0.6156464903245606,0.0251162790697674,0.0772093023255813,0.1445916114790286,0.3143219264892269,0.2032249376200305,74.07407407407408,0.8344712913146244,0.1442758620689654
2026-09-23,2527.TW,宏璟,48.400001525878906,bull,0.8759493670886076,75.0,82.24426248497689,72.64278477214279,69.44229220119809,0.7130642463077049,0.0827906976744186,0.0846511627906976,0.1242741552527761,0.1334894768406338,0.1891892043881953,75.9999938964867,1.135467881302532,0.0949607182841236
2026-09-23,3044.TW,健鼎,543.0,bull,0.8670886075949368,86.0,79.90151858407886,76.65398187209036,75.57146963476085,0.6438111317960222,0.0865116279069767,0.1451162790697674,0.0773809523809523,0.1288981288981288,0.1027952130087637,71.59533073929961,1.0372805115670374,0.0778086542278682
2026-09-23,2360.TW,致茂,2325.0,bull,0.8531645569620253,14.0,96.7477080736541,85.07110164723444,81.17889950509455,0.2591901503419279,0.053953488372093,0.2734883720930232,0.1124401913875599,0.1742424242424243,0.0242290748898679,64.62264150943398,1.2264882848379823,0.0812696198116498
2026-09-23,2480.TW,敦陽科,161.0,bull,0.8379746835443037,141.0,72.57043193555015,70.39249231203269,69.66651243752688,0.8463053285889963,0.2334883720930232,0.2483720930232558,0.00625,0.0320512820512821,0.0320512820512821,64.1025641025641,0.6246724726926528,0.0159331124783088
2026-09-23,2376.TW,技嘉,365.0,bull,0.810126582278481,275.0,59.16561347732097,72.08086950740628,76.38595485076804,0.981577019564984,0.2158139534883721,0.1665116279069767,0.0428571428571429,0.038406827880512,0.0814814814814814,60.74074074074074,0.5017990970750384,0.0277347599605801
